Feature,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4
rigidity_left,-1.008325,-0.088015854,-0.48812792,0.26116616,1.0921206
rigidity_right,0.79326814,0.71518266,0.65863246,-0.05132743,-0.99352604
tremor_rest_left,-0.596667,-1.1789485,-0.10666387,0.3375388,-0.5831121
tremor_rest_right,-0.06013462,-1.0176105,0.39057592,0.62737125,-1.1516633
tremor_postural_left,-1.2353685,-1.1155251,0.64987016,-0.7031688,-0.8159517
tremor_postural_right,-0.21189396,0.2011744,0.5282895,0.09301607,-1.1972113
bradykinesia_speed_left,-1.0362978,-0.09404208,-0.4507099,0.40386522,0.8673531
bradykinesia_speed_right,0.6108695,0.9945719,0.8050929,-0.10274171,-1.0189842
bradykinesia_amplitude_left,-1.3388057,-0.04558224,-0.2244952,0.4398637,0.5303472
bradykinesia_amplitude_right,0.76333135,0.9346101,0.91214746,-0.1057154,-0.9535627
bradykinesia_rhythm_left,-1.1863856,0.6018164,0.32790437,0.19184329,-0.11716205
bradykinesia_rhythm_right,-0.13020517,1.1808865,0.39469463,0.20344916,-0.8710398
mirrormovement_left,-0.1099331,0.27797398,1.4313112,-0.14309444,-0.99229956
mirrormovement_right,-1.274179,-0.44305,0.47993496,-0.2059092,0.1433587
